rush_adv_team1,rush_adv_team2,pass_adv_team1,pass_adv_team2,score_adv_team1,score_adv_team2,turnover_adv_team1,turnover_adv_team2,pred_rank_team1,pred_rank_team2,sos_team1,sos_team2,WinPct_team1,WinPct_team2,week,label
-23.5,246.0,-5.200000000000003,-172.8,6.800000000000001,9.8,-1.7,-1.5,-16.2,1.5,-16.6,-12.7,23.1,41.7,5,0
17.69999999999999,50.7,28.5,-10.0,18.0,-7.199999999999999,-2.5,1.0,9.0,-3.9,1.5,-7.1,76.9,41.7,5,1
50.7,17.69999999999999,-10.0,28.5,-7.199999999999999,18.0,1.0,-2.5,-3.9,9.0,-7.1,1.5,41.7,76.9,5,0
100.60000000000002,154.0,-7.699999999999989,64.30000000000001,18.3,33.3,-0.30000000000000004,1.0,32.5,-5.0,14.0,-10.5,69.2,53.9,5,1
154.0,100.60000000000002,64.30000000000001,-7.699999999999989,33.3,18.3,1.0,-0.30000000000000004,-5.0,32.5,-10.5,14.0,53.9,69.2,5,0
41.5,59.0,13.5,-72.0,-14.0,3.5,1.0,3.0,1.5,-2.5,-3.7,-7.1,41.7,76.9,5,1
59.0,41.5,-72.0,13.5,3.5,-14.0,3.0,1.0,-2.5,1.5,-7.1,-3.7,76.9,41.7,5,0
182.5,63.5,22.0,7.5,22.5,10.0,-1.5,1.5,15.0,9.6,2.1,-3.2,61.5,78.6,5,1
63.5,182.5,7.5,22.0,10.0,22.5,1.5,-1.5,9.6,15.0,-3.2,2.1,78.6,61.5,5,0
-11.0,6.0,23.69999999999999,-29.399999999999977,2.3000000000000007,-6.300000000000001,-0.39999999999999997,0.6000000000000001,11.8,-9.3,9.5,-6.9,84.6,25.0,5,1
6.0,-11.0,-29.399999999999977,23.69999999999999,-6.300000000000001,2.3000000000000007,0.6000000000000001,-0.39999999999999997,-9.3,11.8,-6.9,9.5,25.0,84.6,5,0
-73.5,-6.0,-27.0,-52.0,-17.0,-9.0,1.5,0.5,-15.0,-10.9,-8.3,-8.5,69.2,41.7,5,1
-6.0,-73.5,-52.0,-27.0,-9.0,-17.0,0.5,1.5,-10.9,-15.0,-8.5,-8.3,41.7,69.2,5,0
-36.0,-20.0,40.0,109.5,-11.0,8.5,-2.0,1.5,-1.6,-6.8,-4.4,-6.1,46.2,33.3,5,1
-20.0,-36.0,109.5,40.0,8.5,-11.0,1.5,-2.0,-6.8,-1.6,-6.1,-4.4,33.3,46.2,5,0
43.5,-144.0,-10.0,11.0,-14.5,-12.0,0.5,-0.5,9.0,-11.6,-3.6,-5.2,33.3,53.9,5,1
-144.0,43.5,11.0,-10.0,-12.0,-14.5,-0.5,0.5,-11.6,9.0,-5.2,-3.6,53.9,33.3,5,0
-91.0,-69.5,52.5,177.5,6.0,4.0,0.0,0.5,11.2,-3.0,0.0,-6.6,41.7,84.6,5,1
-69.5,-91.0,177.5,52.5,4.0,6.0,0.5,0.0,-3.0,11.2,-6.6,0.0,84.6,41.7,5,0
52.5,39.5,31.5,75.0,14.0,26.0,-2.5,-1.0,15.9,6.3,-10.8,-4.5,71.4,33.3,5,1
39.5,52.5,75.0,31.5,26.0,14.0,-1.0,-2.5,6.3,15.9,-4.5,-10.8,33.3,71.4,5,0
-17.5,-179.0,138.0,-9.0,5.0,-11.5,1.0,-0.5,9.6,-5.3,4.6,-8.3,16.7,53.9,5,1
-179.0,-17.5,-9.0,138.0,-11.5,5.0,-0.5,1.0,-5.3,9.6,-8.3,4.6,53.9,16.7,5,0
37.0,39.5,44.5,-31.5,9.5,6.5,-0.5,0.0,34.6,-5.0,11.5,-0.6,78.6,0.0,5,1
39.5,37.0,-31.5,44.5,6.5,9.5,0.0,-0.5,-5.0,34.6,-0.6,11.5,0.0,78.6,5,0
11.0,-157.5,16.0,58.5,-15.0,-18.5,1.0,2.0,-3.0,-14.3,-4.7,-12.1,61.5,25.0,5,1
-157.5,11.0,58.5,16.0,-18.5,-15.0,2.0,1.0,-14.3,-3.0,-12.1,-4.7,25.0,61.5,5,0
-0.19999999999998863,-21.69999999999999,26.0,-63.5,-11.200000000000003,-15.200000000000003,1.2,2.2,4.2,-10.9,5.9,-9.0,33.3,33.3,5,1
-21.69999999999999,-0.19999999999998863,-63.5,26.0,-15.200000000000003,-11.200000000000003,2.2,1.2,-10.9,4.2,-9.0,5.9,33.3,33.3,5,0
72.0,80.5,-115.5,-48.5,-0.5,14.0,-1.0,-1.5,4.5,-0.3,-5.2,-11.3,61.5,53.9,5,1
80.5,72.0,-48.5,-115.5,14.0,-0.5,-1.5,-1.0,-0.3,4.5,-11.3,-5.2,53.9,61.5,5,0
140.7,198.0,36.69999999999999,156.3,9.0,29.700000000000003,-1.3,-0.7,5.6,4.8,-13.3,4.1,69.2,45.5,5,1
198.0,140.7,156.3,36.69999999999999,29.700000000000003,9.0,-0.7,-1.3,4.8,5.6,4.1,-13.3,45.5,69.2,5,0
170.0,36.5,-86.0,-29.5,40.0,-5.5,-2.5,-1.5,7.8,-5.1,3.2,-15.3,41.7,69.2,5,1
36.5,170.0,-29.5,-86.0,-5.5,40.0,-1.5,-2.5,-5.1,7.8,-15.3,3.2,69.2,41.7,5,0
92.2,108.0,-68.80000000000001,113.69999999999999,15.0,27.799999999999997,-1.2,-2.7,9.5,21.6,-2.3,-2.4,69.2,46.2,5,1
108.0,92.2,113.69999999999999,-68.80000000000001,27.799999999999997,15.0,-2.7,-1.2,21.6,9.5,-2.4,-2.3,46.2,69.2,5,0
-60.5,15.0,-36.0,70.0,-6.5,17.0,-0.5,-0.5,12.1,-8.9,-0.5,-10.3,33.3,61.5,5,1
15.0,-60.5,70.0,-36.0,17.0,-6.5,-0.5,-0.5,-8.9,12.1,-10.3,-0.5,61.5,33.3,5,0
-45.69999999999999,-142.8,-116.69999999999999,29.30000000000001,-28.8,-23.0,1.7000000000000002,-1.2000000000000002,1.6,-26.8,3.3,-15.6,66.7,33.3,5,1
-142.8,-45.69999999999999,29.30000000000001,-116.69999999999999,-23.0,-28.8,-1.2000000000000002,1.7000000000000002,-26.8,1.6,-15.6,3.3,33.3,66.7,5,0
-9.5,-101.0,-184.0,-30.5,-18.5,-22.5,-3.0,-1.0,-17.3,-3.6,-10.2,-13.4,41.7,71.4,5,1
-101.0,-9.5,-30.5,-184.0,-22.5,-18.5,-1.0,-3.0,-3.6,-17.3,-13.4,-10.2,71.4,41.7,5,0
-62.5,9.199999999999989,25.19999999999999,-69.0,-21.2,-2.1999999999999993,0.7999999999999998,1.0,4.2,-6.1,8.6,-3.1,69.2,53.9,5,1
9.199999999999989,-62.5,-69.0,25.19999999999999,-2.1999999999999993,-21.2,1.0,0.7999999999999998,-6.1,4.2,-3.1,8.6,53.9,69.2,5,0
-71.60000000000002,47.30000000000001,3.3000000000000114,-21.0,-5.0,-8.600000000000001,-0.7,0.0,1.1,-12.5,-1.3,-10.8,84.6,46.2,5,1
47.30000000000001,-71.60000000000002,-21.0,3.3000000000000114,-8.600000000000001,-5.0,0.0,-0.7,-12.5,1.1,-10.8,-1.3,46.2,84.6,5,0
-76.5,51.5,-150.0,52.5,-14.5,-10.5,-1.0,0.5,-8.1,-9.9,-3.3,-10.2,64.3,33.3,5,1
51.5,-76.5,52.5,-150.0,-10.5,-14.5,0.5,-1.0,-9.9,-8.1,-10.2,-3.3,33.3,64.3,5,0
113.00000000000001,87.60000000000001,-7.399999999999977,220.39999999999998,36.0,34.599999999999994,-0.7,0.30000000000000004,21.7,7.4,-9.5,-4.5,61.5,33.3,5,1
87.60000000000001,113.00000000000001,220.39999999999998,-7.399999999999977,34.599999999999994,36.0,0.30000000000000004,-0.7,7.4,21.7,-4.5,-9.5,33.3,61.5,5,0
-30.5,-36.5,-135.5,-124.0,-17.0,-16.5,0.0,-1.0,-8.5,-8.1,-11.5,-3.3,25.0,64.3,5,1
-36.5,-30.5,-124.0,-135.5,-16.5,-17.0,-1.0,0.0,-8.1,-8.5,-3.3,-11.5,64.3,25.0,5,0
225.8,80.0,-87.30000000000001,192.5,26.2,34.8,-1.5,0.7,13.6,12.7,-17.6,2.3,61.5,41.7,5,1
80.0,225.8,192.5,-87.30000000000001,34.8,26.2,0.7,-1.5,12.7,13.6,2.3,-17.6,41.7,61.5,5,0
156.5,27.5,-58.5,167.5,-2.5,32.5,1.0,1.0,18.0,-4.2,-6.4,-12.5,76.9,25.0,5,1
27.5,156.5,167.5,-58.5,32.5,-2.5,1.0,1.0,-4.2,18.0,-12.5,-6.4,25.0,76.9,5,0
-137.3,-71.0,-28.5,-4.5,-3.299999999999997,1.8000000000000007,-0.20000000000000018,-1.2,13.5,-12.5,6.3,-6.9,16.7,53.9,5,1
-71.0,-137.3,-4.5,-28.5,1.8000000000000007,-3.299999999999997,-1.2,-0.20000000000000018,-12.5,13.5,-6.9,6.3,53.9,16.7,5,0
132.0,97.5,-144.0,-146.5,-8.0,-7.5,1.0,1.0,-15.7,4.8,-13.3,-2.2,76.9,61.5,5,1
97.5,132.0,-146.5,-144.0,-7.5,-8.0,1.0,1.0,4.8,-15.7,-2.2,-13.3,61.5,76.9,5,0
-27.5,39.5,8.5,-122.5,-1.5,-8.0,-1.5,-0.5,-5.4,-16.4,-11.5,-14.1,78.6,33.3,5,1
39.5,-27.5,-122.5,8.5,-8.0,-1.5,-0.5,-1.5,-16.4,-5.4,-14.1,-11.5,33.3,78.6,5,0
-154.39999999999998,-118.39999999999999,-166.7,-20.0,-49.3,-28.999999999999996,1.2999999999999998,1.7000000000000002,-28.1,-29.0,-11.8,-16.9,25.0,41.7,5,1
-118.39999999999999,-154.39999999999998,-20.0,-166.7,-28.999999999999996,-49.3,1.7000000000000002,1.2999999999999998,-29.0,-28.1,-16.9,-11.8,41.7,25.0,5,0
-81.0,57.69999999999999,-102.69999999999999,-200.3,-22.0,-5.699999999999999,0.8,-1.0,14.4,-24.8,3.2,-16.0,46.2,69.2,5,1
57.69999999999999,-81.0,-200.3,-102.69999999999999,-5.699999999999999,-22.0,-1.0,0.8,-24.8,14.4,-16.0,3.2,69.2,46.2,5,0
-143.8,31.30000000000001,-90.80000000000001,134.0,-26.2,27.7,0.8,2.0,12.0,5.3,9.9,-3.6,87.5,46.2,5,1
31.30000000000001,-143.8,134.0,-90.80000000000001,27.7,-26.2,2.0,0.8,5.3,12.0,-3.6,9.9,46.2,87.5,5,0
121.5,132.7,196.3,86.69999999999999,35.7,25.7,-2.7,1.3,31.6,13.2,6.8,-6.3,87.5,41.7,5,1
132.7,121.5,86.69999999999999,196.3,25.7,35.7,1.3,-2.7,13.2,31.6,-6.3,6.8,41.7,87.5,5,0
-110.2,-138.3,-140.0,-1.3000000000000114,-26.2,-2.0,1.2,-2.2,-6.5,-5.7,-0.7,-3.0,41.7,61.5,5,1
-138.3,-110.2,-1.3000000000000114,-140.0,-2.0,-26.2,-2.2,1.2,-5.7,-6.5,-3.0,-0.7,61.5,41.7,5,0
70.5,4.0,-19.5,-126.0,11.5,-7.0,-1.0,2.5,13.9,2.5,11.7,-3.9,92.9,61.5,5,1
4.0,70.5,-126.0,-19.5,-7.0,11.5,2.5,-1.0,2.5,13.9,-3.9,11.7,61.5,92.9,5,0
55.80000000000001,4.200000000000003,-87.30000000000001,73.5,-7.299999999999997,16.3,-0.2,-0.7,18.9,-2.3,6.6,-3.1,81.3,33.3,5,1
4.200000000000003,55.80000000000001,73.5,-87.30000000000001,16.3,-7.299999999999997,-0.7,-0.2,-2.3,18.9,-3.1,6.6,33.3,81.3,5,0
-103.5,61.80000000000001,89.69999999999999,0.8000000000000114,-1.3000000000000007,-1.8000000000000007,0.0,0.5,10.8,-7.1,6.5,-11.9,8.3,25.0,5,1
61.80000000000001,-103.5,0.8000000000000114,89.69999999999999,-1.8000000000000007,-1.3000000000000007,0.5,0.0,-7.1,10.8,-11.9,6.5,25.0,8.3,5,0
-101.5,11.0,-204.0,-81.5,-30.0,1.5,1.5,-0.5,-7.5,-1.9,-7.8,-7.1,25.0,61.5,5,1
11.0,-101.5,-81.5,-204.0,1.5,-30.0,-0.5,1.5,-1.9,-7.5,-7.1,-7.8,61.5,25.0,5,0
-143.7,-77.30000000000001,40.69999999999999,16.30000000000001,-17.0,-3.0,-1.3,0.2999999999999998,-11.7,-7.2,-11.6,0.6,53.9,46.2,5,1
-77.30000000000001,-143.7,16.30000000000001,40.69999999999999,-3.0,-17.0,0.2999999999999998,-1.3,-7.2,-11.7,0.6,-11.6,46.2,53.9,5,0
-146.5,-97.0,57.5,58.5,-15.5,-6.0,0.0,2.0,-0.4,-13.5,-3.0,-9.2,53.9,38.5,5,1
-97.0,-146.5,58.5,57.5,-6.0,-15.5,2.0,0.0,-13.5,-0.4,-9.2,-3.0,38.5,53.9,5,0
-153.7,-150.0,-71.39999999999998,99.30000000000001,-22.700000000000003,-9.999999999999996,1.7000000000000002,0.39999999999999997,2.9,-22.2,6.4,-11.6,69.2,41.7,5,1
-150.0,-153.7,99.30000000000001,-71.39999999999998,-9.999999999999996,-22.700000000000003,0.39999999999999997,1.7000000000000002,-22.2,2.9,-11.6,6.4,41.7,69.2,5,0
72.69999999999999,1.5,45.80000000000001,51.80000000000001,26.200000000000003,14.8,-2.5,-1.7999999999999998,21.0,6.9,1.7,-3.9,53.9,41.7,5,1
1.5,72.69999999999999,51.80000000000001,45.80000000000001,14.8,26.200000000000003,-1.7999999999999998,-2.5,6.9,21.0,-3.9,1.7,41.7,53.9,5,0
-55.0,-32.5,89.5,-61.0,7.0,0.0,2.5,-0.5,-3.5,6.4,-3.5,-3.9,8.3,64.3,5,1
-32.5,-55.0,-61.0,89.5,0.0,7.0,-0.5,2.5,6.4,-3.5,-3.9,-3.5,64.3,8.3,5,0
-158.0,43.0,-10.5,-161.0,-41.5,-13.0,1.0,2.0,-17.6,-27.6,-13.3,-17.8,25.0,16.7,5,1
43.0,-158.0,-161.0,-10.5,-13.0,-41.5,2.0,1.0,-27.6,-17.6,-17.8,-13.3,16.7,25.0,5,0
-30.69999999999999,129.60000000000002,193.3,-120.30000000000001,25.3,11.0,-0.7,-0.30000000000000004,21.0,6.9,5.5,6.2,76.9,61.5,5,1
129.60000000000002,-30.69999999999999,-120.30000000000001,193.3,11.0,25.3,-0.30000000000000004,-0.7,6.9,21.0,6.2,5.5,61.5,76.9,5,0
30.5,84.0,-232.0,17.0,-11.5,24.5,-1.5,0.0,12.8,8.3,3.8,0.9,61.5,53.9,5,1
84.0,30.5,17.0,-232.0,24.5,-11.5,0.0,-1.5,8.3,12.8,0.9,3.8,53.9,61.5,5,0
53.0,37.5,-79.0,162.5,16.0,24.5,-2.5,2.5,9.9,7.9,-13.1,-2.0,69.2,78.6,5,1
37.5,53.0,162.5,-79.0,24.5,16.0,2.5,-2.5,7.9,9.9,-2.0,-13.1,78.6,69.2,5,0
-44.19999999999999,70.30000000000001,108.69999999999999,21.5,6.800000000000001,8.799999999999997,2.8,-1.2,7.4,19.1,2.9,11.8,61.5,81.3,5,1
70.30000000000001,-44.19999999999999,21.5,108.69999999999999,8.799999999999997,6.800000000000001,-1.2,2.8,19.1,7.4,11.8,2.9,81.3,61.5,5,0
-45.0,-8.5,33.5,19.5,-8.5,-1.5,0.0,0.0,-4.1,3.4,-1.5,-2.9,33.3,76.9,5,1
-8.5,-45.0,19.5,33.5,-1.5,-8.5,0.0,0.0,3.4,-4.1,-2.9,-1.5,76.9,33.3,5,0
-156.2,23.200000000000003,206.0,-55.7,-4.200000000000003,-14.0,0.7,-0.19999999999999996,7.2,-14.8,-8.4,5.2,41.7,69.2,5,1
23.200000000000003,-156.2,-55.7,206.0,-14.0,-4.200000000000003,-0.19999999999999996,0.7,-14.8,7.2,5.2,-8.4,69.2,41.7,5,0
-54.0,-48.0,9.5,88.5,-1.5,1.0,0.0,-0.5,16.8,-2.2,1.3,-5.8,41.7,78.6,5,1
-48.0,-54.0,88.5,9.5,1.0,-1.5,-0.5,0.0,-2.2,16.8,-5.8,1.3,78.6,41.7,5,0
-45.0,126.5,54.0,-38.0,1.0,4.0,0.5,2.0,13.0,1.5,0.9,-0.2,46.2,25.0,5,1
126.5,-45.0,-38.0,54.0,4.0,1.0,2.0,0.5,1.5,13.0,-0.2,0.9,25.0,46.2,5,0
-97.69999999999999,-18.0,102.60000000000002,48.30000000000001,-8.299999999999997,-10.0,-1.3,2.4000000000000004,9.9,-16.0,5.0,-12.4,84.6,33.3,6,1
-18.0,-97.69999999999999,48.30000000000001,102.60000000000002,-10.0,-8.299999999999997,2.4000000000000004,-1.3,-16.0,9.9,-12.4,5.0,33.3,84.6,6,0
-33.39999999999999,32.69999999999999,-109.69999999999999,-108.7,-9.7,-10.3,-0.2999999999999998,0.7,-3.1,-6.6,-8.0,-7.0,85.7,25.0,6,1
32.69999999999999,-33.39999999999999,-108.7,-109.69999999999999,-10.3,-9.7,0.7,-0.2999999999999998,-6.6,-3.1,-7.0,-8.0,25.0,85.7,6,0
49.60000000000002,-34.3,-83.0,-217.39999999999998,8.999999999999996,-10.0,-2.7,-2.3,-4.4,-14.0,-10.5,-12.2,78.6,41.7,6,1
-34.3,49.60000000000002,-217.39999999999998,-83.0,-10.0,8.999999999999996,-2.3,-2.7,-14.0,-4.4,-12.2,-10.5,41.7,78.6,6,0
23.69999999999999,-1.3000000000000114,-82.30000000000001,142.0,-8.3,15.600000000000001,-0.3999999999999999,0.7,4.1,2.5,-4.3,1.8,64.3,33.3,6,1
-1.3000000000000114,23.69999999999999,142.0,-82.30000000000001,15.600000000000001,-8.3,0.7,-0.3999999999999999,2.5,4.1,1.8,-4.3,33.3,64.3,6,0
129.0,52.39999999999999,28.0,159.60000000000002,17.400000000000002,19.599999999999998,-0.9999999999999998,-1.4,8.7,13.5,-8.1,-0.1,41.7,46.2,6,1
52.39999999999999,129.0,159.60000000000002,28.0,19.599999999999998,17.400000000000002,-1.4,-0.9999999999999998,13.5,8.7,-0.1,-8.1,46.2,41.7,6,0
273.3,66.0,-278.0,11.200000000000003,5.799999999999997,2.3000000000000007,0.0,0.7,3.1,-11.6,-12.6,-7.8,41.7,76.9,6,1
66.0,273.3,11.200000000000003,-278.0,2.3000000000000007,5.799999999999997,0.7,0.0,-11.6,3.1,-7.8,-12.6,76.9,41.7,6,0
105.69999999999999,199.0,-1.0,19.30000000000001,20.3,22.3,-0.7,0.39999999999999997,34.7,8.9,12.3,4.2,69.2,53.9,6,1
199.0,105.69999999999999,19.30000000000001,-1.0,22.3,20.3,0.39999999999999997,-0.7,8.9,34.7,4.2,12.3,53.9,69.2,6,0
-239.0,-108.0,178.60000000000002,-76.0,-16.3,-24.7,1.4000000000000001,0.30000000000000004,-8.4,-14.8,-5.2,6.1,33.3,69.2,6,1
-108.0,-239.0,-76.0,178.60000000000002,-24.7,-16.3,0.30000000000000004,1.4000000000000001,-14.8,-8.4,6.1,-5.2,69.2,33.3,6,0
-77.60000000000001,-3.0,10.0,-186.3,-20.7,-26.599999999999998,-0.7,1.0,-5.8,-15.0,-3.5,-8.5,61.5,41.7,6,1
-3.0,-77.60000000000001,-186.3,10.0,-26.599999999999998,-20.7,1.0,-0.7,-15.0,-5.8,-8.5,-3.5,41.7,61.5,6,0
1.6000000000000085,-61.30000000000001,6.0,-76.69999999999999,-14.700000000000003,-14.599999999999998,0.3999999999999999,-0.30000000000000004,-15.1,-6.6,-11.7,-5.3,25.0,61.5,6,1
-61.30000000000001,1.6000000000000085,-76.69999999999999,6.0,-14.599999999999998,-14.700000000000003,-0.30000000000000004,0.3999999999999999,-6.6,-15.1,-5.3,-11.7,61.5,25.0,6,0
-105.60000000000001,75.0,22.30000000000001,32.30000000000001,-2.3000000000000007,-0.3000000000000007,0.0,1.4,-7.3,7.8,-5.7,6.1,53.9,69.2,6,1
75.0,-105.60000000000001,32.30000000000001,22.30000000000001,-0.3000000000000007,-2.3000000000000007,1.4,0.0,7.8,-7.3,6.1,-5.7,69.2,53.9,6,0
-155.0,-132.0,-76.30000000000001,-140.0,-23.599999999999998,-34.3,-0.6000000000000001,0.30000000000000004,-12.8,-24.9,-4.4,-12.3,53.9,33.3,6,1
-132.0,-155.0,-140.0,-76.30000000000001,-34.3,-23.599999999999998,0.30000000000000004,-0.6000000000000001,-24.9,-12.8,-12.3,-4.4,33.3,53.9,6,0
24.700000000000003,-37.69999999999999,-55.30000000000001,-137.7,-1.0,-17.599999999999998,0.0,-0.30000000000000004,-11.3,-7.8,-7.7,-4.4,69.2,64.3,6,1
-37.69999999999999,24.700000000000003,-137.7,-55.30000000000001,-17.599999999999998,-1.0,-0.30000000000000004,0.0,-7.8,-11.3,-4.4,-7.7,64.3,69.2,6,0
-95.60000000000001,23.60000000000001,117.0,119.39999999999998,-1.0,10.0,1.0,0.0,12.1,-1.3,-0.2,-4.4,41.7,25.0,6,1
23.60000000000001,-95.60000000000001,119.39999999999998,117.0,10.0,-1.0,0.0,1.0,-1.3,12.1,-4.4,-0.2,25.0,41.7,6,0
98.69999999999999,69.99999999999999,88.60000000000002,-39.69999999999999,32.0,4.699999999999999,-1.3,-0.3999999999999999,15.5,12.6,-1.9,-0.8,71.4,46.2,6,1
69.99999999999999,98.69999999999999,-39.69999999999999,88.60000000000002,4.699999999999999,32.0,-0.3999999999999999,-1.3,12.6,15.5,-0.8,-1.9,46.2,71.4,6,0
18.399999999999977,89.69999999999999,-18.600000000000023,90.69999999999999,5.700000000000003,7.299999999999997,1.4,-1.3,-1.3,-3.7,-9.5,-7.5,46.2,61.5,6,1
89.69999999999999,18.399999999999977,90.69999999999999,-18.600000000000023,7.299999999999997,5.700000000000003,-1.3,1.4,-3.7,-1.3,-7.5,-9.5,61.5,46.2,6,0
-104.7,-24.30000000000001,-195.5,6.800000000000011,-32.0,-24.799999999999997,1.0,0.7,-23.5,0.5,-12.5,1.7,69.2,46.2,6,1
-24.30000000000001,-104.7,6.800000000000011,-195.5,-24.799999999999997,-32.0,0.7,1.0,0.5,-23.5,1.7,-12.5,46.2,69.2,6,0
55.60000000000001,34.0,61.30000000000001,-90.30000000000001,9.3,-6.300000000000001,-2.7,0.7000000000000002,-3.9,-2.0,-8.8,-2.8,69.2,41.7,6,1
34.0,55.60000000000001,-90.30000000000001,61.30000000000001,-6.300000000000001,9.3,0.7000000000000002,-2.7,-2.0,-3.9,-2.8,-8.8,41.7,69.2,6,0
-112.69999999999999,37.30000000000001,57.30000000000001,-80.0,-14.400000000000002,-4.399999999999999,0.0,0.5999999999999999,1.1,-10.0,-6.1,-3.4,61.5,53.9,6,1
37.30000000000001,-112.69999999999999,-80.0,57.30000000000001,-4.399999999999999,-14.400000000000002,0.5999999999999999,0.0,-10.0,1.1,-3.4,-6.1,53.9,61.5,6,0
-14.0,23.0,36.69999999999999,-214.7,-14.400000000000002,-33.3,0.5999999999999999,1.7,-14.9,-30.2,-11.5,-18.7,41.7,16.7,6,1
23.0,-14.0,-214.7,36.69999999999999,-33.3,-14.400000000000002,1.7,0.5999999999999999,-30.2,-14.9,-18.7,-11.5,16.7,41.7,6,0
89.7,75.00000000000001,159.3,-11.0,18.299999999999997,15.3,-0.30000000000000004,0.7000000000000002,31.0,-1.7,8.0,-3.9,78.6,76.9,6,1
75.00000000000001,89.7,-11.0,159.3,15.3,18.299999999999997,0.7000000000000002,-0.30000000000000004,-1.7,31.0,-3.9,8.0,76.9,78.6,6,0
-18.80000000000001,8.0,-13.199999999999989,-94.69999999999999,-8.5,-6.299999999999997,2.0,-0.19999999999999996,-10.5,-1.1,-6.2,-5.6,25.0,85.7,6,1
8.0,-18.80000000000001,-94.69999999999999,-13.199999999999989,-6.299999999999997,-8.5,-0.19999999999999996,2.0,-1.1,-10.5,-5.6,-6.2,85.7,25.0,6,0
-22.299999999999997,-87.0,-10.0,74.0,-19.3,-3.700000000000003,-1.2999999999999998,0.0,-11.0,9.0,-2.5,2.7,53.9,53.9,6,1
-87.0,-22.299999999999997,74.0,-10.0,-3.700000000000003,-19.3,0.0,-1.2999999999999998,9.0,-11.0,2.7,-2.5,53.9,53.9,6,0
82.69999999999999,114.39999999999999,13.300000000000011,42.0,2.0,23.000000000000004,0.0,-0.5999999999999999,5.5,12.1,-5.9,4.8,76.9,41.7,6,1
114.39999999999999,82.69999999999999,42.0,13.300000000000011,23.000000000000004,2.0,-0.5999999999999999,0.0,12.1,5.5,4.8,-5.9,41.7,76.9,6,0
54.80000000000001,-5.5,44.5,62.69999999999999,7.300000000000001,3.1999999999999993,-0.7,0.7999999999999998,7.0,-16.5,-3.3,-18.6,69.2,61.5,6,1
-5.5,54.80000000000001,62.69999999999999,44.5,3.1999999999999993,7.300000000000001,0.7999999999999998,-0.7,-16.5,7.0,-18.6,-3.3,61.5,69.2,6,0
160.0,-33.7,54.0,-61.0,30.0,-7.300000000000001,-1.7,0.7,6.5,9.2,0.4,1.8,41.7,78.6,6,1
-33.7,160.0,-61.0,54.0,-7.300000000000001,30.0,0.7,-1.7,9.2,6.5,1.8,0.4,78.6,41.7,6,0
115.0,-51.0,-72.30000000000001,115.69999999999999,0.0,7.0,-1.4,0.2999999999999998,12.3,8.6,4.7,5.6,69.2,61.5,6,1
-51.0,115.0,115.69999999999999,-72.30000000000001,7.0,0.0,0.2999999999999998,-1.4,8.6,12.3,5.6,4.7,61.5,69.2,6,0
-35.60000000000002,-88.30000000000001,-163.3,-81.0,-27.299999999999997,-18.7,1.0,0.0,-2.2,-13.5,4.8,-6.7,0.0,78.6,6,1
-88.30000000000001,-35.60000000000002,-81.0,-163.3,-18.7,-27.299999999999997,0.0,1.0,-13.5,-2.2,-6.7,4.8,78.6,0.0,6,0
-25.399999999999977,-47.0,-76.39999999999998,27.0,-1.0,0.3000000000000007,0.5999999999999999,-1.2999999999999998,-1.4,-6.9,-2.1,-3.3,66.7,41.7,6,1
-47.0,-25.399999999999977,27.0,-76.39999999999998,0.3000000000000007,-1.0,-1.2999999999999998,0.5999999999999999,-6.9,-1.4,-3.3,-2.1,41.7,66.7,6,0
60.60000000000001,-49.30000000000001,13.0,-40.0,14.7,1.6999999999999993,0.30000000000000004,0.7,9.0,8.4,3.0,3.5,33.3,41.7,6,1
-49.30000000000001,60.60000000000001,-40.0,13.0,1.6999999999999993,14.7,0.7,0.30000000000000004,8.4,9.0,3.5,3.0,41.7,33.3,6,0
-9.0,-63.60000000000001,149.60000000000002,-70.0,26.400000000000002,-12.3,-0.39999999999999997,0.0,1.0,-15.7,-3.0,-16.4,84.6,25.0,6,1
-63.60000000000001,-9.0,-70.0,149.60000000000002,-12.3,26.400000000000002,0.0,-0.39999999999999997,-15.7,1.0,-16.4,-3.0,25.0,84.6,6,0
148.0,-1.0,82.30000000000001,3.0,43.0,8.0,-1.5999999999999999,-0.6000000000000001,19.8,6.5,-1.8,-3.0,61.5,61.5,6,1
-1.0,148.0,3.0,82.30000000000001,8.0,43.0,-0.6000000000000001,-1.5999999999999999,6.5,19.8,-3.0,-1.8,61.5,61.5,6,0
171.7,-37.7,10.300000000000011,55.30000000000001,17.7,19.0,0.7,0.0,16.2,10.2,-4.6,-2.2,76.9,33.3,6,1
-37.7,171.7,55.30000000000001,10.300000000000011,19.0,17.7,0.0,0.7,10.2,16.2,-2.2,-4.6,33.3,76.9,6,0
-124.7,24.30000000000001,144.0,-90.0,17.599999999999998,-2.6999999999999993,1.0,-1.0,13.9,11.4,4.0,3.3,16.7,61.5,6,1
24.30000000000001,-124.7,-90.0,144.0,-2.6999999999999993,17.599999999999998,-1.0,1.0,11.4,13.9,3.3,4.0,61.5,16.7,6,0
19.399999999999977,-179.7,-26.0,-5.600000000000023,-3.6999999999999993,-15.000000000000004,-0.30000000000000004,0.7,-3.5,-2.7,-5.6,-1.2,53.9,84.6,6,1
