f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,label
225.7,141.3,301.3,314.3,38.3,27.3,0.7,2.3,77.8,13.6,6.0,180.0,148.0,190.7,211.0,28.3,18.7,0.3,1.7,30.0,15.8,7.4,0
134.0,80.3,208.3,249.3,12.0,18.0,1.7,0.7,60.0,0.4,-1.0,125.7,138.7,151.7,236.3,16.0,29.7,3.0,0.0,55.6,-5.0,-5.0,1
287.5,151.0,148.0,131.0,31.0,37.5,1.0,1.0,30.0,-4.5,-4.0,60.5,107.5,194.0,128.5,13.0,14.0,1.5,2.0,50.0,0.2,1.5,1
159.3,158.7,254.0,155.0,33.3,23.7,1.3,2.0,50.0,-7.0,-9.1,134.3,40.7,219.3,316.7,26.0,19.0,0.3,1.7,80.0,0.3,-5.3,0
332.0,134.0,150.3,148.7,34.7,18.3,1.3,0.7,30.0,15.5,0.9,122.0,258.0,267.7,200.7,22.3,40.7,1.3,1.3,50.0,-1.7,-0.1,1
99.7,100.3,307.7,298.0,34.3,27.0,2.7,3.0,50.0,-6.4,-5.1,38.0,162.0,341.0,225.0,29.0,28.0,1.0,2.0,20.0,-3.1,-3.9,0
109.7,315.0,214.3,158.3,14.7,34.7,2.0,1.3,22.2,3.8,6.4,246.7,199.0,156.7,318.0,25.3,39.7,1.3,2.0,50.0,1.3,2.4,1
271.7,100.7,218.7,190.7,33.7,9.0,1.7,2.0,80.0,14.1,-10.9,88.3,107.7,255.0,228.3,26.0,26.0,1.0,1.0,80.0,6.3,-1.5,0
153.3,77.7,190.0,232.7,17.7,25.0,2.3,0.3,70.0,5.3,2.3,153.7,121.7,231.7,188.0,18.7,18.0,1.7,0.7,81.8,-2.6,0.1,0
123.7,243.3,353.0,318.7,33.3,46.3,1.3,1.3,44.4,-11.4,-7.7,253.0,153.7,243.7,244.7,39.0,22.7,1.0,1.7,60.0,-1.7,-9.5,1
88.3,89.7,318.3,262.3,23.7,21.7,1.7,1.0,70.0,11.4,2.9,77.0,321.3,270.7,253.3,22.3,45.0,1.7,2.7,50.0,-17.3,-4.8,1
195.3,181.3,266.7,247.0,26.0,29.0,1.3,1.3,100.0,0.9,0.2,129.0,317.3,136.3,122.3,13.0,45.3,3.0,1.3,50.0,-12.0,-4.1,0
212.3,228.7,239.3,209.7,22.3,34.7,3.3,0.7,70.0,-7.1,-3.7,198.7,180.3,252.7,235.7,31.0,23.3,2.3,2.7,30.0,-1.3,-5.3,0
410.0,153.0,124.3,280.3,43.0,26.7,0.3,0.7,77.8,4.1,5.3,221.7,161.7,265.0,296.3,35.7,33.0,1.3,0.7,66.7,-2.8,-0.1,0
104.0,135.3,146.7,144.7,14.3,17.0,1.7,1.7,70.0,-5.1,-3.5,55.0,174.7,194.3,252.3,7.7,33.7,2.0,1.7,80.0,-9.6,-5.9,1
197.7,282.3,211.3,214.7,23.0,42.3,1.7,0.3,70.0,-16.6,-10.1,120.7,278.0,239.3,205.3,22.7,42.0,2.7,1.3,33.3,-14.4,-8.5,0
232.0,192.0,168.3,281.0,20.3,30.7,1.7,2.3,66.7,-6.4,2.2,193.3,202.7,176.7,233.7,20.0,32.0,1.7,1.7,70.0,6.0,13.6,0
169.3,114.7,274.0,275.3,37.7,26.3,1.7,1.0,20.0,-3.4,-6.3,180.7,48.0,218.3,255.3,31.3,20.7,0.0,2.7,50.0,-3.1,-3.5,0
169.0,183.3,261.7,272.3,46.3,47.3,2.3,2.3,77.8,12.6,3.5,115.0,151.5,189.0,185.0,34.0,20.5,1.0,2.0,55.6,9.3,1.1,1
0.0,0.0,0.0,0.0,38.0,25.0,1.7,1.3,45.5,9.1,5.4,0.0,0.0,0.0,0.0,15.0,32.0,1.3,0.7,72.7,-26.3,-6.4,1
159.0,84.3,115.7,204.0,27.7,17.0,1.0,1.3,80.0,-1.8,-11.6,308.7,79.7,67.3,193.7,28.7,13.7,0.7,2.3,30.0,1.1,-7.8,1
110.0,155.0,221.3,243.7,26.7,20.3,1.7,2.7,80.0,2.0,-1.8,173.0,142.3,167.7,182.3,24.0,23.0,2.0,1.0,30.0,-1.8,1.5,0
188.3,82.7,277.7,173.7,30.7,13.3,1.3,1.0,60.0,16.3,5.1,137.0,144.0,199.7,228.7,17.7,23.7,2.0,0.7,40.0,1.7,-3.0,0
146.0,124.3,260.3,199.0,34.0,18.3,1.3,3.0,60.0,-7.8,-8.1,88.3,145.7,165.7,196.0,16.7,14.0,0.7,1.7,50.0,-9.6,-9.0,1
79.3,172.3,185.7,207.0,20.7,32.0,1.3,3.7,50.0,-18.3,-15.9,159.7,135.7,248.0,234.0,36.7,26.0,1.7,2.0,40.0,-8.4,-3.5,1
246.3,59.0,128.3,244.0,35.7,19.3,1.7,2.7,80.0,14.6,2.9,153.0,111.0,204.0,239.0,24.0,28.0,3.3,2.0,90.9,1.9,0.7,1
141.7,301.7,213.7,266.3,17.7,36.3,2.3,1.7,33.3,-20.6,-15.2,114.0,149.3,209.0,251.3,19.7,46.7,4.3,0.3,33.3,-21.4,-10.2,1
111.0,261.7,292.7,179.3,27.3,35.7,0.7,1.0,30.0,-13.7,-8.3,42.0,206.3,105.0,85.3,2.0,35.0,3.7,1.0,36.4,-35.1,-19.5,1
247.7,135.0,230.3,133.7,37.0,14.7,1.7,2.3,44.4,27.9,4.0,313.3,163.0,229.3,327.0,36.0,30.7,1.7,0.7,10.0,-2.6,-8.4,1
177.0,98.0,414.0,259.3,51.0,27.3,1.7,1.7,55.6,25.7,5.8,132.7,117.3,293.0,187.7,29.0,12.3,3.0,4.0,33.3,17.6,4.6,1
85.0,221.0,243.0,305.0,21.0,43.5,1.0,1.5,60.0,-9.1,-5.1,62.3,253.0,168.0,228.3,11.0,56.7,1.7,1.3,50.0,-18.8,8.5,1
290.0,232.7,313.7,216.3,48.7,34.7,2.0,4.0,60.0,-13.2,-11.7,177.0,149.7,222.3,258.7,25.0,25.3,1.7,4.0,36.4,-14.1,-9.3,0
125.3,124.3,248.3,260.3,26.0,27.7,1.3,2.0,70.0,9.4,2.3,193.3,67.0,139.3,290.7,23.0,21.7,0.3,0.7,9.1,2.9,-0.5,0
137.3,163.0,173.3,177.0,19.7,21.0,2.3,2.7,90.0,4.2,-3.4,264.0,44.7,225.7,217.0,33.7,20.7,1.3,1.7,10.0,-5.2,-5.2,1
135.3,4.7,171.7,200.3,18.0,6.3,1.0,2.3,80.0,12.8,1.3,63.3,157.3,206.0,229.3,18.0,25.3,3.3,2.0,40.0,-6.1,-7.4,0
211.5,127.0,297.0,220.5,45.0,21.0,0.5,1.5,100.0,32.4,16.7,113.5,92.0,148.0,278.5,29.5,32.0,3.0,3.5,50.0,-3.3,3.7,1
227.5,70.5,279.5,180.0,50.0,13.5,1.5,2.0,40.0,20.5,-5.3,105.3,201.7,207.0,169.3,24.0,16.3,1.7,2.3,50.0,-5.5,-6.5,1
114.0,241.0,222.7,242.0,19.7,35.0,1.3,1.3,44.4,-13.7,-12.2,154.7,247.7,186.7,277.3,27.3,47.7,1.0,1.3,0.0,-35.7,-22.3,1
226.5,60.5,166.5,202.0,30.5,6.5,2.5,2.5,40.0,13.8,-6.5,102.0,95.0,257.0,176.0,14.0,22.0,5.0,3.0,45.5,-5.4,-14.3,1
159.7,192.3,456.7,229.3,64.0,21.7,1.0,2.3,80.0,11.6,-7.8,108.3,150.7,288.3,289.0,20.0,40.0,3.0,2.3,30.0,-19.8,-7.2,0
154.7,159.0,179.3,189.0,28.0,15.7,0.0,4.0,30.0,16.2,6.6,290.3,110.0,196.0,181.3,31.7,13.7,1.3,1.7,30.0,17.9,6.2,1
185.0,37.0,376.0,293.0,37.0,13.0,1.0,0.0,44.4,27.0,4.4,188.0,56.0,262.0,286.0,38.0,20.0,3.0,7.0,80.0,6.0,-3.6,0
0.0,0.0,0.0,0.0,23.7,22.7,1.0,0.3,80.0,15.3,15.3,0.0,0.0,0.0,0.0,32.3,36.7,1.0,0.7,50.0,-9.1,-9.1,1
138.7,103.0,209.7,288.3,25.0,28.3,2.3,2.0,90.9,2.6,2.3,188.3,140.7,180.7,219.0,17.3,27.0,3.0,2.7,20.0,-5.2,1.3,0
420.3,147.7,90.7,328.3,49.7,30.3,1.3,2.0,80.0,2.2,-4.3,205.3,209.7,89.7,187.7,23.3,32.3,1.3,1.7,55.6,-7.7,-9.3,0
43.7,69.3,135.3,122.3,12.7,16.7,1.3,2.0,36.4,-6.9,-5.7,97.0,250.7,119.7,91.0,10.0,36.7,3.7,1.3,55.6,-11.9,-6.1,0
162.7,98.0,239.3,204.0,22.0,23.0,2.3,1.0,60.0,-3.2,-8.9,163.3,199.3,210.3,157.3,23.0,36.0,2.3,1.0,40.0,-4.7,-7.3,0
120.0,130.0,114.0,117.0,31.0,3.0,1.0,4.0,70.0,1.6,-15.0,125.5,184.5,170.0,170.5,15.5,29.0,2.5,0.5,70.0,-5.3,1.1,1
225.0,57.5,396.5,173.0,54.0,10.5,1.0,2.0,50.0,25.5,-5.7,93.5,180.5,234.5,192.5,24.0,24.5,1.0,1.0,60.0,-3.5,-2.1,1
174.0,168.3,210.3,184.0,26.7,26.3,1.7,1.0,18.2,-3.4,-2.8,123.0,215.0,438.0,277.7,51.7,35.3,2.7,4.3,60.0,-1.0,-5.2,1
139.0,171.7,308.0,209.3,32.0,17.0,3.0,1.3,20.0,4.5,-4.9,217.0,194.3,88.7,208.7,19.3,41.0,2.0,0.3,50.0,-15.6,0.8,0
164.0,281.0,412.3,337.0,40.7,47.3,2.0,1.0,90.0,7.4,6.2,171.0,156.3,263.3,201.0,26.0,24.7,1.3,1.0,60.0,-2.2,-5.8,0
115.3,208.3,255.7,247.7,19.3,19.7,1.7,1.3,55.6,-1.1,-1.6,201.0,159.0,197.0,207.0,33.7,10.3,0.0,1.7,66.7,5.8,-10.3,1
210.0,101.0,237.7,328.0,45.3,35.7,1.3,1.7,66.7,7.5,-3.3,224.7,123.3,138.7,222.0,25.3,13.0,1.0,1.0,44.4,-3.9,-10.5,1
172.0,121.7,233.3,267.0,29.3,26.3,0.3,1.0,60.0,12.8,5.0,122.7,264.3,282.3,232.3,32.0,39.3,1.7,1.7,70.0,14.2,7.9,0
73.0,140.7,124.0,187.0,5.7,29.7,3.0,1.3,10.0,-9.3,-7.1,123.3,114.0,106.3,202.3,13.3,22.3,2.3,1.7,90.0,-9.0,2.1,0
110.0,141.0,202.0,314.3,21.3,31.3,0.7,0.3,30.0,3.8,8.7,191.0,144.0,243.3,231.3,41.7,17.7,1.0,3.0,66.7,16.0,-0.1,0
196.0,76.7,306.7,178.7,51.3,11.3,1.3,2.7,60.0,25.0,2.9,145.3,82.7,343.0,198.0,39.0,12.7,1.3,3.7,70.0,6.6,-2.7,1
153.7,169.7,300.7,189.7,32.7,22.3,3.0,2.3,44.4,21.7,11.5,113.0,75.3,176.3,146.3,20.3,19.7,1.7,1.7,10.0,-1.4,-6.0,1
145.0,187.3,230.3,188.3,26.0,25.3,0.7,1.0,70.0,9.0,1.1,265.7,101.7,87.7,288.3,27.0,32.7,1.7,2.0,80.0,-5.8,-3.7,0
130.3,163.3,158.0,257.0,17.0,27.3,2.0,2.0,50.0,-6.9,-3.0,65.3,200.3,215.0,259.3,21.0,40.7,0.0,1.0,30.0,-13.9,-11.1,1
89.0,70.0,321.0,323.0,33.0,23.0,1.0,2.0,80.0,12.4,6.0,262.0,103.0,250.0,401.0,38.0,20.0,0.0,5.0,77.8,3.1,-11.5,1
142.7,174.3,296.0,204.3,40.3,26.7,2.3,2.3,36.4,7.4,7.4,110.3,86.3,239.0,228.7,25.7,19.7,3.0,1.7,50.0,-7.4,-7.4,1
156.3,192.3,223.0,189.3,24.7,25.7,1.3,1.7,80.0,10.8,6.9,230.0,134.0,174.7,180.7,31.7,17.7,1.3,2.0,40.0,12.6,2.2,0
239.0,131.3,271.7,237.7,47.0,20.7,1.7,1.7,70.0,23.1,6.4,78.3,166.0,211.3,233.7,14.7,29.3,3.3,2.3,50.0,-0.3,0.0,0
151.3,72.7,248.0,246.0,24.3,17.0,2.3,0.3,30.0,2.1,-2.0,159.5,164.5,123.0,106.5,21.5,6.5,2.0,3.5,10.0,-0.2,-9.1,0
84.0,180.7,156.3,176.7,12.3,31.7,2.0,1.3,72.7,0.1,-3.6,256.7,123.7,126.3,190.3,34.3,15.7,0.3,3.7,70.0,8.3,3.9,1
261.7,221.3,296.3,266.0,41.0,36.3,1.7,2.0,70.0,7.3,-2.0,125.3,212.7,237.7,154.0,26.3,19.0,0.0,1.7,80.0,17.1,6.1,1
181.7,81.3,180.0,194.7,26.3,15.0,0.7,2.0,70.0,7.8,-4.6,104.7,224.3,151.3,187.3,14.3,35.3,1.3,0.7,30.0,-14.3,-6.3,0
81.3,193.7,260.3,144.3,22.3,30.0,3.0,1.7,30.0,5.7,1.0,177.0,159.0,227.7,198.3,26.7,35.7,3.3,1.7,18.2,-2.0,0.9,0
158.0,115.0,226.5,201.5,24.5,22.0,2.5,0.5,30.0,-3.6,-14.0,202.3,137.0,99.3,178.0,23.0,17.7,2.0,1.3,70.0,2.5,-5.9,1
185.7,102.3,226.7,278.3,33.0,21.3,1.0,1.7,66.7,0.3,1.4,336.7,171.0,205.7,315.0,40.3,35.0,1.7,2.3,80.0,4.7,-2.2,1
162.7,117.3,201.7,385.0,24.3,25.0,0.7,2.7,66.7,-0.8,-3.2,129.0,188.7,373.3,322.3,28.0,39.7,1.0,0.7,30.0,-4.8,-0.7,1
208.3,178.3,264.3,293.3,29.7,35.7,1.7,0.7,80.0,9.0,5.0,151.0,209.7,226.3,210.7,26.0,30.0,3.0,2.0,80.0,10.8,9.3,0
170.7,79.3,388.3,183.3,40.0,19.3,2.3,2.0,90.0,8.2,3.5,70.3,196.3,170.3,220.3,12.3,30.0,3.0,1.3,70.0,-5.7,-2.3,0
183.7,95.3,183.3,273.3,20.0,17.3,1.3,2.0,90.9,3.4,1.8,184.0,135.3,199.0,255.3,26.7,27.7,1.3,2.0,30.0,-13.9,-11.4,1
241.3,127.3,169.0,265.7,39.0,25.7,1.3,1.3,30.0,17.2,6.8,186.0,210.3,263.7,262.0,26.3,28.7,1.0,1.7,30.0,-3.5,-4.5,1
155.7,211.7,230.7,247.3,27.3,34.7,2.3,1.0,60.0,-8.3,-7.5,222.7,199.7,196.0,193.3,29.3,23.7,0.3,1.3,40.0,-12.9,-11.3,0
182.0,67.3,134.7,249.3,28.3,14.7,1.0,4.0,50.0,-8.0,-11.6,201.3,162.3,67.7,161.7,14.0,20.3,1.0,1.3,55.6,-13.5,-12.0,0
156.0,180.0,158.7,309.0,20.7,41.3,1.0,0.7,22.2,-21.1,-11.1,91.3,286.7,128.7,147.0,13.3,36.0,1.3,1.3,66.7,-14.9,-9.0,1
299.0,212.0,210.0,176.7,42.7,28.3,1.0,0.7,60.0,-0.9,-4.1,224.3,85.7,207.0,195.3,34.3,9.0,0.3,2.0,50.0,-2.1,-8.8,1
184.0,87.3,153.3,182.0,17.0,20.7,1.7,1.7,50.0,-0.2,1.9,110.3,182.7,252.0,161.3,28.7,18.0,1.0,1.0,10.0,-5.4,-9.4,0
198.3,115.0,345.7,196.0,47.7,13.7,2.0,1.7,60.0,25.9,1.7,247.3,116.3,197.0,239.0,35.7,29.0,1.0,1.7,70.0,-2.3,-6.6,0
128.0,194.3,408.0,235.0,40.3,30.3,2.0,2.3,80.0,4.3,-7.9,103.3,178.3,214.7,229.3,19.0,30.0,2.3,1.7,20.0,-13.6,-10.3,1
168.3,168.7,324.0,265.0,34.0,30.3,1.0,1.7,70.0,0.8,-4.4,207.0,234.3,220.0,265.0,29.0,33.0,1.3,1.0,22.2,-5.4,-3.5,1
147.0,153.7,215.0,188.7,26.0,25.7,1.7,1.0,40.0,7.5,4.9,114.0,125.3,259.3,204.3,23.7,19.0,0.7,2.7,50.0,-3.2,-3.9,1
64.3,159.3,242.0,281.7,28.7,31.3,0.7,2.0,30.0,-5.9,-10.0,186.7,173.3,237.3,284.3,26.0,40.3,2.3,0.3,70.0,-23.5,-14.3,0
181.7,140.3,113.0,201.0,24.3,18.7,0.3,0.3,30.0,-27.0,-19.9,141.7,204.7,94.3,219.3,14.7,32.0,0.7,2.0,0.0,-27.9,-14.7,0
247.3,150.7,216.3,300.0,39.3,32.3,0.7,1.7,44.4,-14.6,-13.2,153.0,165.7,209.0,215.7,28.7,23.0,1.0,3.0,88.9,-11.0,-8.8,0
167.3,173.0,230.0,219.7,26.3,31.7,1.3,1.7,30.0,6.6,3.2,124.7,229.7,154.3,264.0,23.0,37.3,0.3,0.7,30.0,-4.5,0.0,0
163.3,113.3,303.7,123.3,31.3,19.3,2.7,2.7,40.0,1.7,-3.5,152.3,204.0,171.7,283.0,17.0,33.3,1.7,1.3,70.0,-24.8,-5.8,0
216.3,134.7,197.3,200.3,25.0,22.7,1.7,2.0,40.0,-0.6,-2.2,326.7,122.3,148.3,137.3,32.7,9.0,1.0,2.0,30.0,20.3,8.0,0
274.3,95.0,151.7,163.0,29.7,14.3,0.3,1.3,30.0,6.0,-0.5,120.3,183.0,273.7,173.7,28.3,23.0,1.7,1.3,100.0,-4.1,-5.3,1
325.7,49.0,60.0,221.7,40.0,18.3,0.0,1.7,55.6,7.6,0.9,256.7,114.7,173.7,294.3,32.0,34.7,1.0,0.7,33.3,-1.2,-3.6,1
91.0,127.3,382.3,294.0,30.0,37.7,2.3,1.3,77.8,9.7,7.5,109.3,118.3,155.0,274.3,16.7,25.3,0.7,0.7,60.0,1.4,3.0,0
129.0,164.3,240.0,235.3,23.3,32.7,1.0,1.0,60.0,-12.2,-4.2,121.7,238.7,222.0,237.3,18.0,40.7,3.0,0.7,50.0,-14.8,-6.0,1
288.3,164.0,137.7,285.0,37.3,33.7,1.0,2.0,77.8,0.4,4.7,175.0,91.0,169.0,241.0,25.0,16.0,1.3,2.0,80.0,4.2,0.6,0
166.3,207.7,158.0,175.7,22.3,28.7,1.3,2.0,40.0,-8.1,-3.6,57.3,281.3,277.0,263.3,13.3,50.7,3.7,2.3,70.0,-29.1,-12.9,0
83.7,124.7,293.0,259.0,25.3,28.0,2.7,2.0,80.0,2.5,2.5,170.0,105.0,152.3,251.3,23.7,25.0,2.0,2.0,70.0,2.5,-0.4,0
154.3,146.7,220.0,333.7,18.3,35.7,1.3,1.0,30.0,-3.5,2.5,135.3,191.0,249.3,223.7,26.7,26.0,0.3,1.3,30.0,3.0,5.4,0
254.0,150.7,35.0,137.3,14.0,15.0,1.3,1.0,44.4,3.2,3.1,104.7,169.3,106.0,261.7,9.3,31.3,2.0,1.3,80.0,-10.4,0.3,1
140.3,146.3,193.3,204.0,23.0,17.7,1.0,2.0,66.7,14.9,8.6,84.7,113.0,466.0,267.7,41.3,26.0,1.3,2.0,77.8,11.4,7.1,1
319.0,146.0,97.0,279.0,37.0,29.0,2.0,4.0,80.0,2.7,-13.6,97.5,331.5,432.0,161.5,50.5,33.5,1.5,0.5,33.3,8.3,-5.2,1
100.7,161.0,198.7,176.7,14.3,30.0,1.7,1.3,50.0,-13.4,-6.5,123.3,181.7,276.0,182.7,34.3,24.3,1.0,2.0,30.0,-3.3,-3.4,0
63.0,153.3,292.0,252.7,32.0,35.0,2.3,1.7,80.0,4.7,3.6,50.3,258.0,184.7,176.3,6.3,34.7,3.3,2.3,30.0,-13.3,2.8,0
150.0,270.5,223.5,127.0,30.5,19.0,2.0,5.0,50.0,4.3,-7.4,58.7,138.3,204.7,220.3,15.0,30.0,2.0,1.3,72.7,-11.7,-7.5,0
108.7,149.0,193.7,268.0,13.7,31.0,1.7,2.7,60.0,8.2,5.1,111.3,154.7,178.3,159.7,16.3,19.0,1.7,1.3,30.0,2.9,2.5,0
93.0,154.3,342.3,285.7,25.3,38.0,4.0,0.3,70.0,8.5,4.1,60.3,212.3,136.7,160.7,12.0,32.7,1.0,1.3,30.0,6.5,4.8,1
106.0,161.7,213.0,251.7,16.7,31.7,2.7,2.7,50.0,-8.1,-7.8,141.3,141.3,268.3,260.0,24.3,29.0,1.3,1.0,60.0,-0.9,-0.9,1
198.0,106.3,351.0,302.7,41.3,22.0,1.3,0.7,40.0,11.5,-0.6,199.3,113.3,186.3,189.0,29.3,24.0,1.0,1.0,70.0,8.7,-1.4,0
160.3,34.3,206.7,220.0,26.7,19.3,1.0,0.7,70.0,6.9,2.1,199.0,75.7,185.3,262.0,35.7,19.7,1.0,3.0,50.0,2.2,-3.4,1
143.7,301.3,264.7,76.0,19.0,27.7,1.7,1.3,50.0,-4.4,-3.0,160.7,252.0,245.3,196.0,27.0,28.3,2.0,1.7,11.1,-17.9,-10.4,0
115.3,224.0,166.7,203.7,14.0,23.7,2.7,1.0,20.0,-14.0,-18.1,144.0,229.0,310.0,146.0,24.0,30.0,3.0,1.0,70.0,-4.0,-4.5,0
207.0,120.0,179.7,249.0,25.0,26.7,2.3,1.7,70.0,-18.9,-12.2,180.7,167.0,204.0,168.0,26.0,15.7,1.7,2.3,44.4,-13.0,-12.1,0
98.3,220.3,271.7,193.7,17.7,20.0,1.0,0.3,50.0,12.8,7.5,107.0,203.3,168.0,202.0,14.0,33.7,2.0,0.7,60.0,-16.9,-13.8,1
140.3,88.7,222.0,209.0,30.7,25.3,1.0,3.0,60.0,11.5,0.1,229.0,108.3,151.3,319.0,31.7,29.3,1.7,2.0,90.0,13.9,3.6,1
145.7,230.7,275.3,166.7,34.7,28.7,1.0,1.7,70.0,9.2,3.9,206.7,208.7,115.7,187.7,27.3,23.7,1.7,2.3,50.0,3.8,1.3,1
0.0,0.0,0.0,0.0,35.7,17.0,1.0,1.0,60.0,26.3,4.1,0.0,0.0,0.0,0.0,26.3,31.0,0.7,1.0,90.0,10.6,5.1,0
106.0,36.3,212.3,194.3,20.0,9.0,0.7,2.7,50.0,-0.6,-1.7,152.7,208.7,224.7,307.7,14.7,35.7,2.3,1.0,40.0,-7.6,-0.3,1
199.7,142.0,160.3,182.3,19.7,16.0,2.7,2.3,80.0,2.7,-1.4,114.0,148.7,238.3,262.7,19.0,36.3,1.7,1.7,50.0,-11.0,-11.8,1
211.7,149.0,161.7,280.0,21.7,28.3,2.0,3.0,45.5,6.8,5.4,243.3,137.0,154.3,240.0,31.0,38.7,3.0,1.7,90.9,-3.1,-1.7,0
191.7,134.7,153.3,348.3,28.3,33.0,1.3,2.7,50.0,-2.8,-3.6,192.7,102.3,88.7,207.3,21.3,21.3,2.3,3.0,30.0,-4.7,-0.9,1
0.0,0.0,0.0,0.0,29.3,54.3,1.7,0.3,50.0,-5.9,-4.1,0.0,0.0,0.0,0.0,15.3,13.3,0.0,0.7,9.1,-0.5,0.1,0
169.7,93.7,245.0,297.0,31.0,13.3,1.0,1.3,50.0,4.3,-3.6,111.3,155.3,238.3,247.0,24.3,33.3,2.0,2.7,50.0,-13.3,-18.9,0
251.3,96.3,225.0,211.3,40.3,15.0,0.7,2.0,30.0,17.2,5.9,97.0,109.7,278.0,237.0,30.7,28.0,2.0,2.0,70.0,5.1,4.3,0
183.3,130.0,308.3,116.3,28.7,17.0,3.7,2.0,77.8,-3.4,-8.3,117.7,144.3,201.3,261.7,15.0,31.3,2.3,1.3,22.2,-24.0,-17.4,0
146.7,178.0,312.0,306.0,24.3,31.7,1.0,1.7,30.0,-3.0,2.0,113.7,158.0,144.7,190.7,15.0,36.0,2.0,1.0,10.0,-5.1,-5.5,1
174.7,108.0,373.0,243.0,41.3,23.7,2.0,2.0,70.0,11.3,2.7,69.7,233.0,510.3,188.0,40.7,24.3,2.0,1.3,90.9,14.0,-3.7,0
140.3,225.3,288.3,261.0,32.0,40.0,2.0,1.3,80.0,0.6,2.3,100.0,92.3,249.7,266.7,20.7,16.3,1.7,2.7,50.0,0.0,-6.1,1
171.3,193.3,294.3,229.7,26.0,19.7,2.3,2.0,40.0,7.3,1.7,110.7,179.3,515.7,221.7,50.7,36.0,1.0,0.7,90.0,7.0,-1.1,0
286.0,296.0,149.0,167.0,24.0,47.0,1.0,0.0,33.3,-11.9,-19.1,153.0,170.0,283.0,378.0,17.0,23.0,1.0,3.0,77.8,-4.4,-9.8,1
65.0,189.3,232.7,180.7,16.0,25.7,1.0,0.3,22.2,-25.4,-14.4,90.0,196.3,151.7,278.7,11.3,39.7,1.7,1.0,50.0,-26.5,-13.6,1
60.0,202.0,290.0,271.0,15.0,33.0,3.0,1.0,50.0,-7.1,9.7,164.0,309.0,174.0,336.0,14.0,59.0,2.0,1.0,72.7,-22.8,8.4,0
299.0,89.0,186.0,238.0,38.0,14.0,1.0,2.0,30.0,5.0,-14.0,93.0,345.0,254.0,79.0,32.0,31.0,1.0,1.0,40.0,-7.9,-5.7,0
146.0,184.0,332.7,263.7,29.3,29.7,1.3,2.3,30.0,-8.6,-8.1,215.3,241.0,201.7,236.0,26.7,26.3,2.0,2.3,40.0,-12.0,-6.6,1
177.3,124.7,284.7,242.7,43.3,13.7,0.7,3.3,90.0,11.2,-0.8,269.3,191.3,89.3,141.0,17.7,21.3,1.7,1.7,30.0,1.1,-0.5,1
239.3,39.0,242.3,142.7,42.0,3.3,1.7,2.0,100.0,21.7,3.8,178.0,87.7,171.0,158.3,17.7,25.3,3.7,1.7,70.0,-5.9,-1.6,1
196.3,57.7,278.7,249.3,48.7,11.0,1.3,1.0,70.0,22.6,-7.4,155.0,210.3,182.3,116.3,25.3,23.3,2.0,1.7,30.0,-1.0,-4.1,1
161.0,101.0,417.7,173.7,43.0,19.3,2.3,2.3,90.9,11.8,-5.0,101.3,236.7,219.3,309.3,24.0,43.7,3.0,3.0,36.4,-3.6,-1.2,0
213.0,69.3,206.3,234.3,33.0,16.3,1.0,3.3,36.4,-6.9,-9.3,160.3,197.3,238.7,203.3,29.0,37.7,2.0,0.7,55.6,-0.1,-1.7,0
119.7,63.0,222.0,263.0,28.0,14.7,1.7,2.7,30.0,11.3,1.0,137.3,202.7,322.0,378.7,31.3,41.7,2.3,2.7,70.0,2.4,2.5,0
185.3,138.7,109.7,213.0,26.0,21.0,1.0,2.0,70.0,-5.2,-2.1,146.7,171.0,233.0,309.7,17.0,44.7,2.7,3.0,50.0,-20.7,-10.4,1
88.7,76.3,322.7,204.3,27.0,12.0,2.3,2.7,80.0,24.6,11.7,184.0,77.3,146.7,350.7,32.0,28.7,1.0,3.3,50.0,-2.5,-5.3,1
117.3,200.7,279.7,224.3,32.0,32.3,1.7,2.0,11.1,-10.6,-5.5,192.0,292.7,272.3,143.0,30.0,29.7,1.0,0.3,77.8,-11.0,-10.1,1
180.5,177.5,242.5,198.0,30.5,25.5,2.0,1.5,80.0,-1.3,-6.6,115.5,195.0,170.0,278.5,17.0,34.0,1.5,1.0,77.8,-1.0,-5.6,1
197.0,46.7,211.3,230.7,32.3,24.0,0.3,2.7,70.0,-2.6,-8.2,103.3,218.7,136.7,220.0,6.7,40.0,2.3,0.3,72.7,-24.3,-6.4,0
192.3,92.7,281.3,280.0,39.0,26.7,0.7,2.0,30.0,9.5,-3.2,180.3,96.7,227.7,189.0,37.0,12.0,0.7,3.0,80.0,19.1,2.6,1
298.0,147.0,241.0,217.3,39.0,32.0,1.3,1.3,11.1,-11.3,-8.8,223.3,200.0,86.3,183.3,24.0,24.0,1.0,1.7,55.6,-2.4,-6.8,0
143.0,95.3,212.3,137.0,22.3,11.0,2.0,2.0,50.0,6.5,1.7,141.0,179.7,179.7,190.7,15.3,34.3,2.0,0.3,40.0,-18.5,-9.3,0
270.3,150.7,391.0,311.7,51.7,33.7,1.0,3.0,50.0,5.2,-6.1,85.3,173.3,231.3,286.3,18.3,44.7,2.7,2.0,50.0,-14.5,-16.6,1
