f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,label
197.0,159.7,292.1,251.0,34.8,26.2,1.8,2.0,77.8,13.6,6.0,210.2,170.8,183.7,220.0,32.3,20.7,0.8,2.0,30.0,15.8,7.4,0
125.0,72.0,214.5,258.5,13.3,15.3,1.5,1.0,60.0,0.4,-1.0,133.8,183.0,131.7,166.7,15.8,24.2,2.8,1.0,55.6,-5.0,-5.0,1
287.5,151.0,148.0,131.0,31.0,37.5,1.0,1.0,30.0,-4.5,-4.0,60.5,107.5,194.0,128.5,13.0,14.0,1.5,2.0,50.0,0.2,1.5,1
149.6,172.8,295.2,220.8,30.7,26.5,1.5,1.5,50.0,-7.0,-9.1,168.3,84.5,156.5,237.7,25.8,16.9,1.0,1.6,80.0,0.3,-5.3,0
367.0,115.5,128.8,172.7,37.2,18.3,1.7,1.2,30.0,15.5,0.9,162.6,166.7,245.4,260.9,25.7,29.0,1.7,1.1,50.0,-1.7,-0.1,1
142.6,159.4,197.4,247.8,22.3,28.6,2.3,1.7,50.0,-6.4,-5.1,67.9,140.6,296.2,256.3,28.8,28.8,1.6,2.3,20.0,-3.1,-3.9,0
137.1,224.6,255.3,208.7,26.2,32.1,2.0,1.6,22.2,3.8,6.4,210.0,157.1,192.2,256.1,25.0,30.9,1.3,1.8,50.0,1.3,2.4,1
271.7,100.7,218.7,190.7,33.7,9.0,1.7,2.0,80.0,14.1,-10.9,113.3,114.3,280.0,228.3,26.5,21.0,0.8,1.0,80.0,6.3,-1.5,1
168.8,115.3,225.8,218.3,27.3,26.0,1.9,1.3,70.0,5.3,2.3,125.9,147.0,226.5,209.5,16.1,23.3,2.3,1.6,81.8,-2.6,0.1,1
143.8,261.6,343.8,237.8,33.2,37.4,1.6,1.2,44.4,-11.4,-7.7,205.2,151.8,219.2,243.2,32.2,28.6,1.8,1.8,60.0,-1.7,-9.5,0
93.0,87.8,342.0,222.5,28.0,16.8,1.5,1.3,70.0,11.4,2.9,81.8,280.0,261.6,258.6,21.0,47.0,1.4,1.8,50.0,-17.3,-4.8,0
173.6,174.0,283.1,221.0,26.4,26.5,1.6,1.6,100.0,0.9,0.2,139.4,277.0,139.0,178.0,13.7,40.6,2.0,1.1,50.0,-12.0,-4.1,0
137.7,226.4,253.0,175.6,23.6,29.4,2.0,1.6,70.0,-7.1,-3.7,143.0,153.4,300.4,213.6,27.7,22.8,1.6,2.3,30.0,-1.3,-5.3,0
259.0,185.8,136.1,242.9,29.6,32.1,1.1,1.3,77.8,4.1,5.3,206.3,218.6,233.8,274.7,29.7,37.6,1.6,1.1,66.7,-2.8,-0.1,0
90.8,132.6,185.0,221.0,18.8,21.2,1.6,2.4,70.0,-5.1,-3.5,59.8,165.3,200.3,240.0,8.3,29.3,1.8,1.5,80.0,-9.6,-5.9,0
210.3,259.0,217.0,271.3,25.0,44.5,2.0,0.3,70.0,-16.6,-10.1,103.8,284.8,238.0,205.8,19.5,42.8,2.8,1.0,33.3,-14.4,-8.5,1
206.8,189.5,148.0,272.8,17.0,34.3,1.8,2.0,66.7,-6.4,2.2,193.3,202.7,176.7,233.7,20.0,32.0,1.7,1.7,70.0,6.0,13.6,1
152.8,159.2,268.8,234.2,31.2,29.6,1.6,1.4,20.0,-3.4,-6.3,146.8,98.8,193.0,247.5,24.3,25.8,1.0,2.3,50.0,-3.1,-3.5,1
178.8,148.3,316.5,251.8,49.5,36.3,1.8,2.0,77.8,12.6,3.5,115.0,151.5,189.0,185.0,34.0,20.5,1.0,2.0,55.6,9.3,1.1,1
0.0,0.0,0.0,0.0,27.3,20.2,0.6,1.3,45.5,9.1,5.4,0.0,0.0,0.0,0.0,14.4,39.8,1.0,0.3,72.7,-26.3,-6.4,1
199.2,70.4,129.0,223.4,29.8,15.0,1.2,1.6,80.0,-1.8,-11.6,330.8,99.3,83.8,189.8,30.8,16.7,0.7,1.7,30.0,1.1,-7.8,0
108.8,134.0,225.3,251.3,25.3,18.5,2.3,2.5,80.0,2.0,-1.8,168.4,128.0,142.8,259.2,25.0,27.6,1.8,1.6,30.0,-1.8,1.5,1
188.3,82.7,277.7,173.7,30.7,13.3,1.3,1.0,60.0,16.3,5.1,137.0,144.0,199.7,228.7,17.7,23.7,2.0,0.7,40.0,1.7,-3.0,0
119.8,160.3,281.0,301.9,30.3,30.9,1.0,2.0,60.0,-7.8,-8.1,141.9,116.3,144.0,247.9,18.0,22.4,0.8,1.8,50.0,-9.6,-9.0,0
79.3,172.3,185.7,207.0,20.7,32.0,1.3,3.7,50.0,-18.3,-15.9,128.2,221.8,185.4,280.8,23.4,34.8,1.2,1.4,40.0,-8.4,-3.5,0
226.3,50.8,152.3,211.3,33.7,13.5,1.3,2.0,80.0,14.6,2.9,156.4,120.4,217.4,249.8,28.2,27.6,2.6,1.8,90.9,1.9,0.7,1
178.6,297.1,213.0,282.4,24.5,43.8,1.8,0.9,33.3,-20.6,-15.2,92.4,228.7,195.1,232.3,17.2,44.0,2.7,0.8,33.3,-21.4,-10.2,0
101.9,221.1,276.3,236.9,25.3,33.8,1.4,1.6,30.0,-13.7,-8.3,52.9,202.3,202.7,187.8,10.2,35.7,2.6,0.8,36.4,-35.1,-19.5,0
247.3,111.9,257.4,144.1,40.0,12.0,1.9,2.1,44.4,27.9,4.0,266.2,165.3,223.5,311.2,32.8,30.7,1.0,1.7,10.0,-2.6,-8.4,1
163.3,92.0,398.0,200.5,52.0,21.3,1.3,1.8,55.6,25.7,5.8,112.5,111.5,283.3,194.3,27.8,14.3,3.3,3.3,33.3,17.6,4.6,0
85.0,221.0,243.0,305.0,21.0,43.5,1.0,1.5,60.0,-9.1,-5.1,62.3,253.0,168.0,228.3,11.0,56.7,1.7,1.3,50.0,-18.8,8.5,0
204.9,224.9,238.8,242.8,34.8,41.3,2.0,2.9,60.0,-13.2,-11.7,132.9,168.0,174.6,226.1,18.0,27.9,2.1,2.4,36.4,-14.1,-9.3,1
123.8,85.3,232.3,195.1,26.5,17.3,2.1,2.5,70.0,9.4,2.3,257.6,98.0,131.1,236.1,25.9,21.4,0.9,1.0,9.1,2.9,-0.5,1
182.4,87.8,266.3,229.8,31.9,22.0,2.0,2.1,90.0,4.2,-3.4,242.6,161.8,196.4,226.3,29.7,30.4,1.7,2.1,10.0,-5.2,-5.2,1
175.6,28.4,182.1,206.9,28.3,11.6,0.9,2.2,80.0,12.8,1.3,95.1,170.3,249.6,269.4,28.3,27.9,1.9,1.8,40.0,-6.1,-7.4,1
211.5,127.0,297.0,220.5,45.0,21.0,0.5,1.5,100.0,32.4,16.7,113.5,92.0,148.0,278.5,29.5,32.0,3.0,3.5,50.0,-3.3,3.7,0
227.5,70.5,279.5,180.0,50.0,13.5,1.5,2.0,40.0,20.5,-5.3,105.3,201.7,207.0,169.3,24.0,16.3,1.7,2.3,50.0,-5.5,-6.5,0
114.0,241.0,222.7,242.0,19.7,35.0,1.3,1.3,44.4,-13.7,-12.2,161.8,237.3,170.3,295.0,25.8,47.8,1.3,1.8,0.0,-35.7,-22.3,1
226.5,60.5,166.5,202.0,30.5,6.5,2.5,2.5,40.0,13.8,-6.5,102.0,95.0,257.0,176.0,14.0,22.0,5.0,3.0,45.5,-5.4,-14.3,1
157.4,204.4,437.9,237.1,51.7,28.3,1.3,2.3,80.0,11.6,-7.8,108.3,196.3,228.1,284.9,14.9,35.1,2.4,2.1,30.0,-19.8,-7.2,0
191.9,148.6,244.7,201.0,30.8,20.9,1.4,2.1,30.0,16.2,6.6,273.5,107.0,202.4,203.9,34.6,16.2,1.3,1.5,30.0,17.9,6.2,1
185.0,37.0,376.0,293.0,37.0,13.0,1.0,0.0,44.4,27.0,4.4,188.0,56.0,262.0,286.0,38.0,20.0,3.0,7.0,80.0,6.0,-3.6,0
25.9,12.0,40.3,40.2,28.3,15.8,1.0,1.2,80.0,15.3,15.3,20.1,21.2,11.0,26.0,26.9,34.0,0.8,0.8,50.0,-9.1,-9.1,1
156.7,118.2,214.7,244.7,26.8,27.0,2.7,1.8,90.9,2.6,2.3,141.8,171.5,210.3,202.3,17.3,34.8,2.5,1.7,20.0,-5.2,1.3,0
322.5,160.0,114.3,248.1,32.8,24.4,1.1,2.0,80.0,2.2,-4.3,256.7,144.9,79.2,194.1,28.4,26.4,1.0,2.2,55.6,-7.7,-9.3,1
72.4,98.0,175.8,153.3,19.7,22.6,1.2,1.8,36.4,-6.9,-5.7,97.0,177.7,119.7,159.0,15.5,29.8,2.9,1.4,55.6,-11.9,-6.1,0
173.8,154.9,229.2,195.3,31.7,27.7,2.0,1.3,60.0,-3.2,-8.9,186.8,149.3,222.0,197.7,28.9,25.4,2.1,1.8,40.0,-4.7,-7.3,1
120.0,130.0,114.0,117.0,31.0,3.0,1.0,4.0,70.0,1.6,-15.0,125.5,184.5,170.0,170.5,15.5,29.0,2.5,0.5,70.0,-5.3,1.1,0
225.0,57.5,396.5,173.0,54.0,10.5,1.0,2.0,50.0,25.5,-5.7,93.5,180.5,234.5,192.5,24.0,24.5,1.0,1.0,60.0,-3.5,-2.1,0
154.9,194.4,193.3,215.3,23.1,28.8,1.4,1.2,18.2,-3.4,-2.8,119.6,224.2,341.8,232.5,35.4,29.9,1.9,2.2,60.0,-1.0,-5.2,1
126.3,138.3,280.8,240.3,32.5,20.3,2.3,2.3,20.0,4.5,-4.9,203.3,221.8,87.7,240.8,19.2,47.0,2.3,0.3,50.0,-15.6,0.8,0
180.3,267.5,420.5,299.5,47.8,40.5,1.5,1.3,90.0,7.4,6.2,171.0,156.3,263.3,201.0,26.0,24.7,1.3,1.0,60.0,-2.2,-5.8,0
115.3,208.3,255.7,247.7,19.3,19.7,1.7,1.3,55.6,-1.1,-1.6,201.0,159.0,197.0,207.0,33.7,10.3,0.0,1.7,66.7,5.8,-10.3,1
182.3,118.4,283.9,248.9,36.3,25.3,1.4,1.6,66.7,7.5,-3.3,239.7,99.1,135.6,300.0,30.0,17.9,0.7,1.9,44.4,-3.9,-10.5,1
184.7,109.7,256.9,184.6,34.4,21.0,1.0,1.0,60.0,12.8,5.0,214.0,206.9,233.5,227.4,39.4,29.8,1.1,1.5,70.0,14.2,7.9,0
73.0,140.7,124.0,187.0,5.7,29.7,3.0,1.3,10.0,-9.3,-7.1,94.5,138.5,101.5,201.3,11.8,30.8,2.3,1.8,90.0,-9.0,2.1,0
112.0,126.2,215.2,287.4,20.2,29.2,1.0,1.2,30.0,3.8,8.7,189.8,156.0,223.0,201.3,36.0,18.3,1.3,2.3,66.7,16.0,-0.1,0
217.6,79.9,301.6,161.0,47.7,13.4,1.1,1.9,60.0,25.0,2.9,102.0,155.8,383.6,201.4,35.9,24.3,1.4,2.8,70.0,6.6,-2.7,0
153.0,149.0,287.5,186.0,29.3,20.0,2.8,2.5,44.4,21.7,11.5,128.8,86.3,168.3,139.5,18.8,19.0,2.0,1.5,10.0,-1.4,-6.0,1
131.9,136.7,268.1,204.7,30.9,24.1,1.3,1.4,70.0,9.0,1.1,253.1,103.7,96.9,283.9,25.7,27.0,1.4,2.0,80.0,-5.8,-3.7,1
130.3,163.3,158.0,257.0,17.0,27.3,2.0,2.0,50.0,-6.9,-3.0,65.3,200.3,215.0,259.3,21.0,40.7,0.0,1.0,30.0,-13.9,-11.1,0
89.0,70.0,321.0,323.0,33.0,23.0,1.0,2.0,80.0,12.4,6.0,262.0,103.0,250.0,401.0,38.0,20.0,0.0,5.0,77.8,3.1,-11.5,0
124.9,149.5,339.8,204.0,36.2,28.0,1.8,1.9,36.4,7.4,7.4,120.1,150.1,213.3,255.2,21.8,28.6,2.1,2.2,50.0,-7.4,-7.4,1
170.5,151.2,227.3,171.2,28.7,18.5,1.2,2.0,80.0,10.8,6.9,206.7,90.7,206.7,204.8,33.3,15.5,2.2,2.0,40.0,12.6,2.2,0
270.0,112.9,232.1,175.9,46.6,16.1,1.8,1.8,70.0,23.1,6.4,122.7,141.0,202.7,196.7,18.3,21.4,2.7,2.3,50.0,-0.3,0.0,1
151.3,72.7,248.0,246.0,24.3,17.0,2.3,0.3,30.0,2.1,-2.0,159.5,164.5,123.0,106.5,21.5,6.5,2.0,3.5,10.0,-0.2,-9.1,1
163.0,155.6,135.5,146.5,22.3,21.4,1.9,1.8,72.7,0.1,-3.6,211.4,136.1,134.3,204.3,27.0,19.5,1.6,3.0,70.0,8.3,3.9,0
261.7,221.3,296.3,266.0,41.0,36.3,1.7,2.0,70.0,7.3,-2.0,163.3,198.8,284.3,155.5,32.8,17.5,0.5,2.3,80.0,17.1,6.1,0
164.6,76.2,244.8,223.0,29.4,20.6,0.8,1.4,70.0,7.8,-4.6,131.0,231.2,138.4,207.4,16.2,35.6,1.4,1.0,30.0,-14.3,-6.3,0
147.1,152.5,212.8,202.6,27.5,20.7,1.5,2.1,30.0,5.7,1.0,133.9,182.5,237.0,209.4,21.0,29.8,2.4,1.4,18.2,-2.0,0.9,0
158.0,115.0,226.5,201.5,24.5,22.0,2.5,0.5,30.0,-3.6,-14.0,202.3,137.0,99.3,178.0,23.0,17.7,2.0,1.3,70.0,2.5,-5.9,0
206.9,202.5,226.1,266.6,30.8,34.5,1.5,1.3,66.7,0.3,1.4,282.3,178.7,233.8,262.3,41.8,33.0,1.3,1.5,80.0,4.7,-2.2,1
141.8,124.5,175.3,322.3,20.0,19.5,0.5,2.3,66.7,-0.8,-3.2,127.0,245.0,353.3,349.5,28.0,45.3,1.3,1.3,30.0,-4.8,-0.7,0
190.1,110.3,206.7,223.6,25.4,21.6,1.4,1.3,80.0,9.0,5.0,165.0,172.2,255.5,274.8,29.3,30.0,2.2,1.3,80.0,10.8,9.3,0
157.2,121.3,340.3,265.8,34.7,26.8,1.5,1.8,90.0,8.2,3.5,64.8,210.8,216.2,204.2,17.0,29.6,2.8,1.0,70.0,-5.7,-2.3,1
166.6,111.0,204.6,258.6,25.1,23.8,2.1,1.9,90.9,3.4,1.8,149.2,223.4,198.8,234.3,24.0,30.3,1.1,1.3,30.0,-13.9,-11.4,0
221.6,127.6,215.1,224.5,36.5,21.5,1.0,0.9,30.0,17.2,6.8,176.8,211.0,245.9,244.5,27.6,30.1,1.4,1.6,30.0,-3.5,-4.5,0
145.0,220.0,216.8,253.8,24.6,31.4,1.6,0.6,60.0,-8.3,-7.5,176.0,247.4,179.4,206.0,22.2,31.2,0.6,1.0,40.0,-12.9,-11.3,1
148.0,97.0,152.3,230.3,22.8,18.8,1.0,3.3,50.0,-8.0,-11.6,229.5,119.7,64.7,181.3,18.7,21.2,1.5,2.2,55.6,-13.5,-12.0,1
130.8,225.9,202.6,252.1,21.4,43.0,2.1,1.5,22.2,-21.1,-11.1,195.9,252.8,163.4,205.7,23.4,34.6,1.4,1.1,66.7,-14.9,-9.0,0
228.1,180.1,206.9,216.5,33.3,26.9,1.3,1.9,60.0,-0.9,-4.1,187.5,132.4,202.4,222.0,31.5,20.4,0.6,2.4,50.0,-2.1,-8.8,0
114.5,127.8,208.9,187.0,17.1,23.1,2.1,1.4,50.0,-0.2,1.9,116.5,142.6,186.6,193.4,19.9,17.5,0.9,1.3,10.0,-5.4,-9.4,0
216.9,81.3,315.9,165.9,47.6,12.8,1.3,1.8,60.0,25.9,1.7,176.5,155.6,220.9,215.9,34.3,29.9,1.4,1.1,70.0,-2.3,-6.6,1
128.0,194.3,408.0,235.0,40.3,30.3,2.0,2.3,80.0,4.3,-7.9,103.3,178.3,214.7,229.3,19.0,30.0,2.3,1.7,20.0,-13.6,-10.3,0
173.7,162.0,328.5,311.3,39.3,33.3,1.0,2.2,70.0,0.8,-4.4,262.0,287.8,182.8,258.5,32.8,37.6,1.0,1.5,22.2,-5.4,-3.5,1
207.6,168.5,204.5,193.0,30.2,26.5,1.5,1.6,40.0,7.5,4.9,110.7,128.8,266.3,228.1,23.2,24.2,1.8,2.2,50.0,-3.2,-3.9,1
86.9,131.9,272.0,200.9,28.2,21.3,0.6,1.7,30.0,-5.9,-10.0,150.1,223.3,213.5,225.9,19.9,37.3,1.6,0.7,70.0,-23.5,-14.3,1
141.1,185.4,120.7,195.7,15.0,29.0,1.9,0.6,30.0,-27.0,-19.9,168.2,191.8,71.3,202.3,10.7,36.8,1.3,1.8,0.0,-27.9,-14.7,1
160.8,185.8,220.8,246.5,29.8,30.8,0.8,1.3,44.4,-14.6,-13.2,124.0,213.2,204.7,233.2,24.8,28.3,1.3,2.3,88.9,-11.0,-8.8,1
205.4,119.8,216.0,278.4,32.2,28.2,1.0,1.6,30.0,6.6,3.2,113.3,196.9,138.9,231.0,17.1,28.0,0.8,0.8,30.0,-4.5,0.0,1
111.0,126.5,238.5,185.3,24.5,21.4,2.8,2.4,40.0,1.7,-3.5,86.8,229.1,187.1,299.1,10.0,43.1,2.3,0.9,70.0,-24.8,-5.8,1
178.4,146.2,251.9,228.1,28.5,26.4,2.0,1.5,40.0,-0.6,-2.2,288.9,105.1,188.7,190.4,35.7,14.7,1.1,1.6,30.0,20.3,8.0,0
182.0,116.5,176.0,195.5,25.9,17.1,1.1,1.1,30.0,6.0,-0.5,144.0,212.5,300.9,220.8,34.3,30.4,0.9,1.0,100.0,-4.1,-5.3,0
314.6,96.9,91.4,225.9,32.9,20.6,0.6,1.3,55.6,7.6,0.9,244.7,119.6,153.0,288.3,30.7,30.6,1.0,1.0,33.3,-1.2,-3.6,1
133.1,170.8,311.0,247.2,30.5,28.1,2.1,1.3,77.8,9.7,7.5,112.5,152.3,176.0,241.4,18.1,21.6,0.8,1.3,60.0,1.4,3.0,0
124.9,173.8,206.2,200.0,21.7,32.5,1.6,1.2,60.0,-12.2,-4.2,114.2,191.8,204.4,184.4,15.9,31.3,2.0,1.0,50.0,-14.8,-6.0,0
226.4,205.1,143.1,248.7,27.3,36.3,1.3,1.6,77.8,0.4,4.7,169.0,124.3,206.7,217.7,26.3,19.6,1.6,1.7,80.0,4.2,0.6,1
158.0,194.9,195.4,170.4,22.2,27.1,2.0,1.7,40.0,-8.1,-3.6,74.6,219.0,231.4,226.4,12.8,43.7,3.6,1.6,70.0,-29.1,-12.9,0
112.4,152.8,293.0,248.2,24.6,24.8,2.4,1.6,80.0,2.5,2.5,170.0,105.0,152.3,251.3,23.7,25.0,2.0,2.0,70.0,2.5,-0.4,1
151.7,164.7,254.7,316.0,25.7,34.4,1.3,1.7,30.0,-3.5,2.5,120.8,150.5,228.0,263.5,22.6,28.0,0.8,1.3,30.0,3.0,5.4,1
212.9,165.7,139.7,184.1,20.3,20.8,1.7,1.3,44.4,3.2,3.1,118.1,197.0,178.6,268.8,15.1,35.0,1.3,1.0,80.0,-10.4,0.3,1
139.5,120.9,230.3,183.7,23.8,13.2,1.0,1.5,66.7,14.9,8.6,126.3,166.3,335.9,248.9,33.2,27.8,1.9,1.3,77.8,11.4,7.1,0
319.0,146.0,97.0,279.0,37.0,29.0,2.0,4.0,80.0,2.7,-13.6,97.5,331.5,432.0,161.5,50.5,33.5,1.5,0.5,33.3,8.3,-5.2,1
89.0,186.0,209.0,144.8,12.4,28.0,1.8,1.2,50.0,-13.4,-6.5,110.8,166.3,247.2,204.2,25.7,25.3,2.0,1.8,30.0,-3.3,-3.4,1
87.4,147.4,281.8,224.6,30.2,26.4,1.4,1.6,80.0,4.7,3.6,87.2,282.8,202.2,176.0,12.6,37.4,2.8,2.0,30.0,-13.3,2.8,0
150.0,270.5,223.5,127.0,30.5,19.0,2.0,5.0,50.0,4.3,-7.4,58.7,138.3,204.7,220.3,15.0,30.0,2.0,1.3,72.7,-11.7,-7.5,0
142.5,145.8,219.8,242.8,23.3,26.5,1.3,2.5,60.0,8.2,5.1,112.6,123.6,170.2,162.0,20.2,17.2,1.8,2.2,30.0,2.9,2.5,0
118.7,148.7,311.4,265.2,35.8,30.2,1.9,1.3,70.0,8.5,4.1,116.3,163.2,199.6,184.8,23.8,22.7,1.1,1.8,30.0,6.5,4.8,0
106.0,161.7,213.0,251.7,16.7,31.7,2.7,2.7,50.0,-8.1,-7.8,141.3,141.3,268.3,260.0,24.3,29.0,1.3,1.0,60.0,-0.9,-0.9,0
233.3,145.2,262.0,254.2,34.2,18.3,1.5,1.0,40.0,11.5,-0.6,148.0,116.5,263.2,197.7,32.5,24.0,1.5,1.3,70.0,8.7,-1.4,0
171.0,101.6,223.8,210.9,28.3,23.9,1.7,1.3,70.0,6.9,2.1,201.8,111.2,217.6,274.8,32.0,21.7,0.7,2.1,50.0,2.2,-3.4,0
164.4,269.8,240.6,144.2,18.6,32.0,1.4,1.6,50.0,-4.4,-3.0,152.4,256.6,223.4,256.6,22.0,37.0,1.6,1.4,11.1,-17.9,-10.4,1
141.3,183.6,231.3,205.4,25.8,24.0,1.5,1.4,20.0,-14.0,-18.1,148.2,153.8,280.3,213.8,27.7,27.0,2.1,1.1,70.0,-4.0,-4.5,1
164.1,201.3,160.8,230.4,18.3,33.9,2.1,1.1,70.0,-18.9,-12.2,156.3,183.3,206.7,213.7,22.1,25.9,1.9,1.4,44.4,-13.0,-12.1,0
125.0,190.8,263.0,223.0,21.8,19.0,1.3,0.8,50.0,12.8,7.5,107.0,203.3,168.0,202.0,14.0,33.7,2.0,0.7,60.0,-16.9,-13.8,1
179.4,96.0,230.3,205.6,37.9,21.7,1.3,2.7,60.0,11.5,0.1,278.8,103.3,196.1,263.4,41.5,24.9,2.3,2.0,90.0,13.9,3.6,0
164.9,141.3,226.1,171.9,30.6,20.7,1.5,1.9,70.0,9.2,3.9,192.4,184.5,140.4,181.0,26.5,23.2,1.7,1.8,50.0,3.8,1.3,0
0.0,0.0,0.0,0.0,45.1,12.8,0.9,0.8,60.0,26.3,4.1,0.0,0.0,0.0,0.0,30.2,23.3,0.6,0.8,90.0,10.6,5.1,1
100.9,130.6,233.0,221.2,22.4,24.7,1.4,2.3,50.0,-0.6,-1.7,163.5,234.3,222.1,232.6,20.8,35.2,1.7,1.8,40.0,-7.6,-0.3,1
199.7,142.0,160.3,182.3,19.7,16.0,2.7,2.3,80.0,2.7,-1.4,114.0,148.7,238.3,262.7,19.0,36.3,1.7,1.7,50.0,-11.0,-11.8,0
218.4,127.7,150.6,236.7,24.5,20.5,1.5,2.4,45.5,6.8,5.4,219.5,156.2,180.4,241.6,29.6,34.2,1.9,1.5,90.9,-3.1,-1.7,1
167.3,112.1,224.4,307.0,26.0,28.7,2.4,2.0,50.0,-2.8,-3.6,163.1,94.0,107.6,226.6,14.7,20.1,1.7,2.6,30.0,-4.7,-0.9,1
0.0,0.0,0.0,0.0,25.5,31.2,0.9,0.5,50.0,-5.9,-4.1,0.0,0.0,0.0,0.0,16.8,19.5,0.4,0.9,9.1,-0.5,0.1,0
171.7,108.1,247.7,230.0,28.6,15.4,1.4,1.0,50.0,4.3,-3.6,129.3,148.0,232.5,230.8,26.5,32.8,1.8,3.0,50.0,-13.3,-18.9,1
225.8,148.5,240.3,215.8,41.1,21.3,1.4,2.3,30.0,17.2,5.9,135.1,136.9,274.7,240.9,27.7,27.3,2.4,1.3,70.0,5.1,4.3,0
170.1,186.1,334.4,209.3,33.6,26.4,2.1,1.6,77.8,-3.4,-8.3,151.2,185.0,201.7,303.8,21.3,43.0,2.3,0.8,22.2,-24.0,-17.4,0
137.0,221.8,331.0,307.5,25.3,37.7,1.3,1.5,30.0,-3.0,2.0,134.0,114.0,153.8,167.2,17.0,26.4,2.0,1.4,10.0,-5.1,-5.5,0
162.4,134.4,361.6,270.0,40.4,26.0,1.6,2.6,70.0,11.3,2.7,79.5,188.0,494.8,191.2,45.8,22.8,1.8,1.8,90.9,14.0,-3.7,1
140.3,225.3,288.3,261.0,32.0,40.0,2.0,1.3,80.0,0.6,2.3,100.0,92.3,249.7,266.7,20.7,16.3,1.7,2.7,50.0,0.0,-6.1,0
171.3,193.3,294.3,229.7,26.0,19.7,2.3,2.0,40.0,7.3,1.7,101.0,209.8,521.8,254.0,51.8,44.0,1.3,0.5,90.0,7.0,-1.1,1
286.0,296.0,149.0,167.0,24.0,47.0,1.0,0.0,33.3,-11.9,-19.1,153.0,170.0,283.0,378.0,17.0,23.0,1.0,3.0,77.8,-4.4,-9.8,1
134.9,224.7,171.0,167.3,16.1,30.0,1.6,0.7,22.2,-25.4,-14.4,126.9,180.8,181.1,273.6,17.4,40.4,2.1,1.0,50.0,-26.5,-13.6,1
60.0,202.0,290.0,271.0,15.0,33.0,3.0,1.0,50.0,-7.1,9.7,164.0,309.0,174.0,336.0,14.0,59.0,2.0,1.0,72.7,-22.8,8.4,1
299.0,89.0,186.0,238.0,38.0,14.0,1.0,2.0,30.0,5.0,-14.0,93.0,345.0,254.0,79.0,32.0,31.0,1.0,1.0,40.0,-7.9,-5.7,1
151.5,149.3,323.8,279.5,32.3,32.0,1.8,2.3,30.0,-8.6,-8.1,149.7,256.0,182.2,250.8,19.2,33.2,1.3,1.5,40.0,-12.0,-6.6,1
147.1,108.3,303.4,230.4,36.1,15.9,1.1,2.6,90.0,11.2,-0.8,279.7,128.5,75.7,192.8,23.0,21.0,1.2,2.0,30.0,1.1,-0.5,1
180.8,91.7,237.6,169.3,35.9,7.3,1.0,2.2,100.0,21.7,3.8,161.5,127.0,176.3,174.3,17.0,27.3,2.8,1.5,70.0,-5.9,-1.6,0
205.3,52.5,276.8,250.8,49.5,10.8,1.0,1.3,70.0,22.6,-7.4,155.0,210.3,182.3,116.3,25.3,23.3,2.0,1.7,30.0,-1.0,-4.1,0
114.8,122.4,391.8,220.6,38.0,18.2,2.0,1.8,90.9,11.8,-5.0,143.6,232.4,247.0,226.2,24.0,30.8,2.8,2.8,36.4,-3.6,-1.2,1
159.7,91.2,181.0,248.8,21.5,22.6,1.4,2.1,36.4,-6.9,-9.3,170.5,165.8,211.4,186.6,31.3,28.6,1.8,1.8,55.6,-0.1,-1.7,1
128.5,65.3,197.8,251.3,26.0,15.3,1.3,2.5,30.0,11.3,1.0,162.3,192.3,338.3,333.3,29.5,35.5,2.5,2.3,70.0,2.4,2.5,0
167.0,133.6,154.1,226.1,22.8,28.8,1.3,1.0,70.0,-5.2,-2.1,121.3,232.0,209.9,260.9,16.1,43.7,2.8,2.3,50.0,-20.7,-10.4,0
121.7,85.5,273.2,216.2,26.5,11.8,2.0,2.8,80.0,24.6,11.7,161.8,119.0,171.0,264.5,24.0,24.8,1.5,2.8,50.0,-2.5,-5.3,1
119.1,222.3,274.6,272.8,28.7,36.1,1.6,1.8,11.1,-10.6,-5.5,237.4,244.6,186.3,219.8,29.0,31.5,1.1,1.6,77.8,-11.0,-10.1,0
180.5,177.5,242.5,198.0,30.5,25.5,2.0,1.5,80.0,-1.3,-6.6,115.5,195.0,170.0,278.5,17.0,34.0,1.5,1.0,77.8,-1.0,-5.6,0
172.8,100.0,225.4,211.0,28.2,25.8,0.8,1.8,70.0,-2.6,-8.2,102.5,180.5,174.5,257.3,13.0,39.2,1.8,1.0,72.7,-24.3,-6.4,0
211.5,78.8,300.3,241.3,40.5,24.3,1.0,1.8,30.0,9.5,-3.2,192.8,143.5,224.8,183.8,34.3,16.3,0.8,2.5,80.0,19.1,2.6,1
263.4,196.8,197.6,241.4,33.0,36.6,1.6,1.4,11.1,-11.3,-8.8,220.2,177.8,71.0,168.8,21.4,20.6,1.4,1.6,55.6,-2.4,-6.8,0
153.8,121.5,230.8,196.0,26.3,17.6,1.3,1.8,50.0,6.5,1.7,114.5,218.1,177.8,176.6,13.5,30.8,2.0,1.3,40.0,-18.5,-9.3,0
247.6,157.4,327.5,347.9,52.6,35.0,0.9,3.0,50.0,5.2,-6.1,113.6,144.0,235.6,263.4,24.6,35.8,1.8,2.8,50.0,-14.5,-16.6,0
